plant_id,plant_installation_date,plant_name,sector,state,city,area,user_id,user_name,user_mobile,user_email,wind_speed,wind_direction,wind_speed_category,wind_direction_category,generator_speed,installation_year,theoretical_power,power_output,product_type1_wind_turbine,product_type2_tower_structure,product_type3_power_inverter,product_type4_controller_unit,total_num_of_products,installation_type,installation_cost,total_cost,User_Advantage
P_000101,2025-02-23,Shakti Dausa Wave Zone,Commercial,Rajasthan,Dausa,Urban,U_000385,Kamala Naqvi,9278885599,naqvi.kamala647@outlook.com,10.68,277,Moderate,West,16.71,2025,21.31,23.68,13,13,13,0,39,Professional,75000,6695000,profit
P_000102,2024-10-02,Amba Pollachi Storm Unit,Industrial,Tamil Nadu,Pollachi,Urban,U_001068,Faras Chauhan,8280436992,farasc1981@gmail.com,13.16,333,Moderate,North,10.56,2024,11.3,12.56,9,9,14,11,43,Professional,75000,6465000,profit
P_000103,2023-09-03,Mehsana Wind Farm IV,Government (MNRE),Gujarat,Mehsana,Semi-Urban,U_001333,Lila Patel,9910654142,patel.lila948@gmail.com,6.19,188,Light Breeze,South,15.29,2023,7.59,8.43,18,18,21,18,75,Professional,75000,11565000,profit
P_000104,2024-05-04,Rajasthan Samir Campus,Private,Rajasthan,Jaipur,Semi-Urban,U_001324,Anjali Varadarajan,9003680080,anjaliv1980@hotmail.com,10.54,352,Moderate,North,15.29,2024,10.85,12.06,10,10,15,11,46,Professional,75000,6980000,profit
P_000105,2022-05-08,Lakshmi Sikar Breath Reserve,Government (MNRE),Rajasthan,Sikar,Semi-Urban,U_000319,Gunbir Dutta,8739456696,gunbird1984@gmail.com,20.56,188,Stormy,South,15.43,2022,74.74,83.05,16,16,21,0,53,Professional,75000,8915000,profit
P_000106,2023-10-18,Jagannath Khandwa Climate Ridge,Commercial,Madhya Pradesh,Khandwa,Rural,U_000633,Baljiwan Zaidi,7536422478,baljiwan2392@outlook.com,10.41,317,Moderate,North,16.39,2023,17.82,19.8,15,15,17,20,67,Professional,75000,10095000,profit
P_000107,2023-06-20,Eeshwar Kannur Airflow Farm,Private,Kerala,Kannur,Rural,U_001317,Qushi Pawar,7225177147,pawar.qushi726@outlook.com,11.95,214,Moderate,South,13.21,2023,20.69,22.99,12,12,15,15,54,Professional,75000,8160000,profit
P_000108,2021-02-21,Mahalaxmi Buldhana Cumulus Works,Industrial,Maharashtra,Buldhana,Urban,U_001165,Balvan Verma,9266971660,bverma42@gmail.com,0.0,0,NA,NA,0.0,2021,0.0,0.0,0,9,11,14,34,Professional,75000,4350000,no_change
P_000109,2022-04-09,Swami Bijapur TradeWind Commons,Co-operative,Karnataka,Bijapur,Semi-Urban,U_001104,Abha Chopra,9103443171,abha_chopra@outlook.com,9.29,106,Moderate,East,12.79,2022,17.15,19.06,18,18,22,20,78,Professional,75000,11910000,profit
P_000110,2024-06-01,Adishakti Ajmer Atmos Zone,Private,Rajasthan,Ajmer,Semi-Urban,U_001271,Waida Garg,8830157383,waida.garg31@outlook.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,0,25,24,49,Self,0,2220000,no_change
P_000111,2025-10-28,Madhya Pressure Vidyut,Commercial,Madhya Pradesh,Vidisha,Urban,U_001166,Amrita Kandpal,7233671763,amrita1558@hotmail.com,2.0,216,Calm,South,15.72,2025,0.89,0.99,24,0,24,27,75,Self,0,5850000,profit
P_000112,2025-05-24,Tamil Samir Reserve,Private,Tamil Nadu,Coimbatore,Rural,U_000933,Vanya Naik,9290089118,vanyan1999@yahoo.com,5.16,312,Light Breeze,West,12.82,2025,4.82,5.36,19,19,23,23,84,Professional,75000,12740000,profit
P_000113,2025-04-26,Ganesh Kanyakumari Lift Network,Government (MNRE),Tamil Nadu,Kanyakumari,Semi-Urban,U_000166,Sneha Mukherjee,7446465008,sneha.mukherjee50@hotmail.com,13.27,268,Moderate,West,14.16,2025,35.24,39.16,17,17,20,19,73,Professional,75000,11155000,profit
P_000114,2023-12-22,Mahesh Neyyattinkara Anila Works,Industrial,Kerala,Neyyattinkara,Urban,U_001357,Faraj Ahmed,9896332447,faraja1995@gmail.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,24,29,27,80,Professional,75000,10470000,no_change
P_000115,2023-03-27,Tamil Wave Sector,Industrial,Tamil Nadu,Kanchipuram,Rural,U_000993,Azad Bhatia,7601555922,azad.bhatia97@gmail.com,12.04,135,Moderate,South,12.17,2023,30.33,33.7,27,27,31,31,116,Professional,75000,17700000,profit
P_000116,2023-03-25,Jalgaon Wind Farm IV,Commercial,Maharashtra,Jalgaon,Semi-Urban,U_000663,Yashodhara Zaidi,9284479590,yzaidi27@outlook.com,9.65,192,Moderate,South,14.11,2023,24.21,26.9,21,21,26,23,91,Professional,75000,13905000,profit
P_000117,2021-02-28,Tirupati Wind Farm VI,Government (MNRE),Andhra Pradesh,Tirupati,Urban,U_000039,Netra Hegde,7476622700,netra_hegde@gmail.com,8.05,72,Moderate,East,19.36,2021,26.86,29.85,30,30,34,35,129,Professional,75000,19665000,profit
P_000118,2025-07-11,Madhya Crosswind Depot,Government (MNRE),Madhya Pradesh,Ujjain,Rural,U_000973,Urishilla Tripathi,9264540182,u.tripathi1991@hotmail.com,8.9,233,Moderate,West,8.94,2025,18.68,6.77,11,11,13,13,48,Professional,75000,7300000,loss
P_000119,2022-08-22,Shakti Phagwara Cumulus Farm,Private,Punjab,Phagwara,Semi-Urban,U_000309,Anusha Karthik,7286854786,anushak1992@yahoo.com,7.56,233,Light Breeze,West,12.35,2022,7.38,8.2,12,12,12,15,51,Professional,75000,7755000,profit
P_000120,2024-09-20,Krishna Kurnool Drift Node,Government (MNRE),Andhra Pradesh,Kurnool,Urban,U_001427,Ubika Tiwari,9022412116,ubika.tiwari61@outlook.com,12.56,242,Moderate,West,12.02,2024,32.3,35.89,24,24,26,29,103,Professional,75000,15675000,profit
P_000121,2023-08-14,Shiv Ujjain Surge Center,Private,Madhya Pradesh,Ujjain,Semi-Urban,U_000057,Tanmayi Pai,9009967004,tpai64@outlook.com,6.66,251,Light Breeze,West,15.26,2023,4.58,5.09,9,0,0,12,21,Professional,75000,3285000,profit
P_000122,2024-01-26,Gujarat Airflow Hub,Government (MNRE),Gujarat,Vadodara,Urban,U_000426,Hemal Tiwari,7349427873,h.tiwari1977@yahoo.com,11.6,16,Moderate,North,11.0,2024,15.79,17.54,16,16,19,18,69,Professional,75000,10535000,profit
P_000123,2025-04-28,Satna Wind Farm VII,Industrial,Madhya Pradesh,Satna,Rural,U_000504,Upasna Ranganathan,9491215301,upasna.ranganathan35@yahoo.com,6.0,346,Light Breeze,North,12.81,2025,10.06,11.18,25,25,30,30,110,Self,0,8450000,profit
P_000124,2025-02-03,Lokesh Jalandhar Zephyr Heights,Industrial,Punjab,Jalandhar,Rural,U_001364,Jeevika Tripathi,8910918493,jeevika_tripathi@outlook.com,5.04,307,Light Breeze,West,18.41,2025,8.72,9.69,22,22,22,27,93,Professional,75000,14165000,profit
P_000125,2025-09-21,Andhra Pulse Heights,Commercial,Andhra Pradesh,Hindupur,Urban,U_000919,Qushi Rao,9737965683,rao.qushi108@yahoo.com,11.21,262,Moderate,West,10.85,2025,32.81,36.45,28,0,31,33,92,Professional,75000,13950000,profit
P_000126,2023-10-19,Satara Wind Farm VI,Industrial,Maharashtra,Satara,Semi-Urban,U_000273,Ekbal Somani,8166062151,somani.ekbal198@yahoo.com,11.75,191,Moderate,South,19.31,2023,66.55,56.14,27,27,0,32,86,Professional,75000,13620000,loss
P_000127,2023-03-03,Rajasthan Storm Commons,Co-operative,Rajasthan,Jaipur,Urban,U_001277,Nitesh Khandelwal,8377028051,nitesh_khandelwal@gmail.com,12.1,129,Moderate,East,10.2,2023,19.48,7.87,7,7,0,0,14,Professional,75000,2660000,loss
P_000128,2022-08-10,Karnataka Tornado Array,Industrial,Karnataka,Kolar,Rural,U_001025,Lajita Chauhan,9016884007,lajitac1985@hotmail.com,8.55,218,Moderate,South,17.17,2022,25.73,28.59,24,24,26,26,100,Professional,75000,15360000,profit
P_000129,2025-11-23,Chitradurga Wind Farm IV,Co-operative,Karnataka,Chitradurga,Urban,U_000169,Januja Joshi,7583270794,j.joshi1976@gmail.com,7.88,208,Light Breeze,South,15.11,2025,7.62,8.47,14,14,14,15,57,Professional,75000,8785000,profit
P_000130,2024-09-27,Karnataka Stratus Facility,Commercial,Karnataka,Bangalore,Urban,U_000548,Anika Varadarajan,9270049178,anika_varadarajan@outlook.com,12.32,190,Moderate,South,11.68,2024,39.38,43.76,27,27,27,30,111,Professional,75000,17055000,profit
P_000131,2023-09-27,Faridkot Wind Farm II,Commercial,Punjab,Faridkot,Semi-Urban,U_001135,Jagvi Jain,7014418716,jagvi_jain@hotmail.com,6.82,194,Light Breeze,South,6.0,2023,2.5,2.78,11,11,15,12,49,Professional,75000,7465000,profit
P_000132,2025-07-07,Godhra Wind Farm I,Government (MNRE),Gujarat,Godhra,Semi-Urban,U_001092,Pushti Venkatesh,9099118597,pvenkatesh21@outlook.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,8,13,12,33,Professional,75000,4255000,no_change
P_000133,2023-02-10,Devi Thanjavur Stratus Range,Private,Tamil Nadu,Thanjavur,Semi-Urban,U_000968,Faras Karthik,9062962250,faras_karthik@outlook.com,6.26,205,Light Breeze,South,18.08,2023,8.97,9.97,15,0,20,0,35,Professional,75000,6075000,profit
P_000134,2025-10-24,Shiv Dindigul Drift Node,Government (MNRE),Tamil Nadu,Dindigul,Semi-Urban,U_001376,Kalpit Upadhyay,8812989520,kalpitu1987@hotmail.com,5.71,208,Light Breeze,South,12.9,2025,14.07,7.73,19,19,22,24,84,Professional,75000,12710000,loss
P_000135,2025-10-09,Kota Wind Farm X,Commercial,Rajasthan,Kota,Urban,U_000290,Niharika Malik,7289848734,niharikam1988@yahoo.com,9.39,174,Moderate,South,17.6,2025,40.79,45.32,26,26,26,0,78,Professional,75000,13390000,profit
P_000136,2022-05-05,Maa Chittoor Breath Platform,Private,Andhra Pradesh,Chittoor,Rural,U_001079,Akshay Agarwal,7087759857,agarwal.akshay283@gmail.com,5.69,63,Light Breeze,East,16.91,2022,4.09,4.54,9,9,0,9,27,Self,0,2340000,profit
P_000137,2024-12-03,Shree Srikakulam Cirrus Complex,Commercial,Andhra Pradesh,Srikakulam,Urban,U_000555,Daksh Nayak,9823489669,daksh.nayak57@hotmail.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,26,31,31,88,Professional,75000,11470000,no_change
P_000138,2025-05-18,Jai Warangal Vayu Energy,Commercial,Telangana,Warangal,Urban,U_001354,Samuel Sisodia,9040981926,sisodia.samuel956@gmail.com,11.39,173,Moderate,South,14.5,2025,48.97,29.2,22,0,25,22,69,Self,0,5460000,loss
P_000139,2021-07-02,Kanchipuram Wind Farm III,Commercial,Tamil Nadu,Kanchipuram,Semi-Urban,U_001057,Irya Rathore,9909372308,rathore.irya757@hotmail.com,8.2,216,Moderate,South,14.17,2021,5.43,6.03,5,5,8,7,25,Professional,75000,3715000,profit
P_000140,2024-12-19,Abohar Wind Farm X,Government (MNRE),Punjab,Abohar,Rural,U_000527,Janya Krishnamurthy,8297734713,j.krishnamurthy1976@gmail.com,5.84,258,Light Breeze,West,14.28,2024,4.35,4.83,11,11,11,11,44,Professional,75000,6820000,profit
P_000141,2023-12-20,Amravati Wind Farm IX,Commercial,Maharashtra,Amravati,Semi-Urban,U_000907,Yutika Agarwal,7189372087,agarwal.yutika709@outlook.com,10.99,319,Moderate,North,17.97,2023,49.0,54.45,26,0,26,29,81,Professional,75000,12405000,profit
P_000142,2025-02-25,Gauri Junagadh Storm Block,Commercial,Gujarat,Junagadh,Urban,U_001363,Sachi Agarwal,9454137542,sagarwal66@gmail.com,5.29,295,Light Breeze,West,19.33,2025,7.28,8.09,15,15,15,20,65,Professional,75000,9825000,profit
P_000143,2024-02-09,Kolar Wind Farm X,Government (MNRE),Karnataka,Kolar,Urban,U_000631,Zinal Shah,7367516320,shah.zinal709@hotmail.com,4.14,235,Light Breeze,West,13.62,2024,2.95,3.28,19,0,20,23,62,Professional,75000,9390000,profit
P_000144,2024-07-16,Mahbubnagar Wind Farm VI,Private,Telangana,Mahbubnagar,Semi-Urban,U_000453,Dev Singh,8433765950,devs1995@hotmail.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,17,22,22,61,Self,0,3340000,no_change
P_000145,2022-04-12,Solapur Wind Farm IX,Co-operative,Maharashtra,Solapur,Semi-Urban,U_000227,Abeer Sharma,8286574327,asharma49@yahoo.com,7.13,107,Light Breeze,East,13.48,2022,14.15,15.72,22,22,27,0,71,Professional,75000,12005000,profit
P_000146,2022-05-24,Palwancha Wind Farm VII,Co-operative,Telangana,Palwancha,Rural,U_000664,Faraj Solanki,7458267654,faraj.solanki28@hotmail.com,8.52,143,Moderate,South,12.53,2022,4.4,4.89,7,7,8,9,31,Professional,75000,4685000,profit
P_000147,2024-05-03,Vidisha Wind Farm X,Co-operative,Madhya Pradesh,Vidisha,Urban,U_000563,Abhiram Venkatesh,9064155005,abhiramv1992@gmail.com,9.55,351,Moderate,North,14.89,2024,21.15,23.5,18,18,21,20,77,Professional,75000,11775000,profit
P_000148,2023-06-03,Punjab Updraft Cluster,Commercial,Punjab,Firozpur,Rural,U_001256,Ekbal Mahajan,9362380112,e.mahajan1991@yahoo.com,4.92,225,Light Breeze,West,16.25,2023,7.03,7.81,19,19,23,23,84,Professional,75000,12740000,profit
P_000149,2024-06-19,Urja Raichur Draft Harvest,Government (MNRE),Karnataka,Raichur,Urban,U_000078,Vasatika Gohil,7249429303,vasatika2817@yahoo.com,10.92,240,Moderate,West,16.03,2024,18.37,20.41,9,0,13,11,33,Professional,75000,4935000,profit
P_000150,2024-07-21,Punjab Current Reserve,Co-operative,Punjab,Hoshiarpur,Semi-Urban,U_001163,Gopal Saxena,7084168186,gopal9757@outlook.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,5,0,6,11,Self,0,580000,no_change
P_000151,2025-06-09,Karnataka Cirrus Systems,Government (MNRE),Karnataka,Hassan,Urban,U_000996,Baljiwan Lal,9491943023,baljiwanl2000@gmail.com,8.32,214,Moderate,South,15.87,2025,20.66,22.95,23,23,24,26,96,Professional,75000,14710000,profit
P_000152,2025-05-20,Maa Kurnool Pressure Corridor,Commercial,Andhra Pradesh,Kurnool,Urban,U_000423,Zaid Deshpande,7033215624,zaid_deshpande@hotmail.com,11.83,293,Moderate,West,13.95,2025,31.2,34.67,18,18,21,23,80,Professional,75000,12090000,profit
P_000153,2024-08-11,Porbandar Wind Farm IV,Government (MNRE),Gujarat,Porbandar,Rural,U_000504,Upasna Ranganathan,9491215301,upasna.ranganathan35@yahoo.com,9.35,220,Moderate,South,17.19,2024,11.82,13.13,10,10,13,12,45,Professional,75000,6815000,profit
P_000154,2025-02-22,Shiv Sikar Atmos Circle,Commercial,Rajasthan,Sikar,Rural,U_000046,Abhimanyu Nair,7362526268,nair.abhimanyu238@yahoo.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,0,18,16,34,Self,0,1560000,no_change
P_000155,2024-09-25,Jalgaon Wind Farm II,Co-operative,Maharashtra,Jalgaon,Semi-Urban,U_000565,Nakul Rane,8035511294,n.rane2008@yahoo.com,8.39,266,Moderate,West,13.46,2024,25.15,17.77,19,19,22,22,82,Professional,75000,12500000,loss
P_000156,2024-05-08,Tamil Pulse Circle,Private,Tamil Nadu,Tiruppur,Rural,U_001329,Jasmit Upadhyay,8996845428,upadhyay.jasmit113@hotmail.com,13.3,221,Moderate,South,16.06,2024,51.82,57.58,18,18,22,19,77,Professional,75000,11805000,profit
P_000157,2022-10-15,Hosur Wind Farm IV,Industrial,Tamil Nadu,Hosur,Urban,U_000231,Nirja Somani,8760443393,nirjas1998@gmail.com,12.44,238,Moderate,West,17.26,2022,14.89,16.54,8,8,10,13,39,Professional,75000,5755000,profit
P_000158,2023-06-15,Hubli Wind Farm IX,Private,Karnataka,Hubli,Urban,U_000274,Chakradev Qureshi,9516219311,chakradev1375@yahoo.com,10.06,244,Moderate,West,15.7,2023,19.12,21.24,12,12,14,14,52,Professional,75000,7920000,profit
P_000159,2024-06-12,Chhindwara Wind Farm VI,Private,Madhya Pradesh,Chhindwara,Rural,U_000487,Lipika Apte,8522412727,l.apte1980@gmail.com,6.07,250,Light Breeze,West,14.81,2024,7.28,8.09,20,20,22,24,86,Self,0,6640000,profit
P_000160,2023-05-01,Rajasthan Prana Valley,Industrial,Rajasthan,Kota,Urban,U_001342,Farhan Gokhale,9978778508,farhan3604@yahoo.com,8.61,238,Moderate,West,14.24,2023,21.92,24.35,25,25,30,25,105,Professional,75000,16175000,profit
P_000161,2023-01-17,Shimoga Wind Farm VI,Co-operative,Karnataka,Shimoga,Rural,U_000655,Aradhana Ansari,9206361716,aradhana.ansari96@gmail.com,11.79,110,Moderate,East,11.95,2023,6.63,7.37,6,6,6,9,27,Professional,75000,4035000,profit
P_000162,2024-07-15,Miryalaguda Wind Farm I,Commercial,Telangana,Miryalaguda,Rural,U_000215,Prisha Abbasi,7413014119,prishaa1993@gmail.com,16.28,253,Strong,West,11.48,2024,168.55,86.14,27,27,31,28,113,Professional,75000,17385000,loss
P_000163,2023-11-08,Porbandar Wind Farm IX,Commercial,Gujarat,Porbandar,Rural,U_001199,Jason Aggarwal,7261968168,j.aggarwal1974@hotmail.com,5.36,180,Light Breeze,South,16.9,2023,6.73,7.48,16,16,21,18,71,Professional,75000,10805000,profit
P_000164,2025-04-20,Kerala Airflow Park,Industrial,Kerala,Tirur,Rural,U_000473,Nilima Hegde,8362990503,nilima.hegde86@gmail.com,12.37,3,Moderate,North,15.56,2025,37.79,41.99,24,24,27,26,101,Self,0,7920000,profit
P_000165,2025-05-17,Tumkur Wind Farm X,Government (MNRE),Karnataka,Tumkur,Urban,U_000905,Bhavani Mirza,8953568900,bmirza33@gmail.com,11.89,11,Moderate,North,13.97,2025,46.31,51.46,26,0,0,27,53,Professional,75000,8685000,profit
P_000166,2022-12-16,Latur Wind Farm III,Commercial,Maharashtra,Latur,Rural,U_000372,Anirudh Das,7253984216,a.das1991@hotmail.com,6.31,302,Light Breeze,West,14.19,2022,5.58,6.2,18,18,22,18,76,Self,0,6000000,profit
P_000167,2023-11-18,Gujarat Prana Works,Co-operative,Gujarat,Anand,Semi-Urban,U_000222,Ganga Rajput,8871666160,g.rajput2005@gmail.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,29,31,32,92,Professional,75000,12040000,no_change
P_000168,2022-02-26,Gulbarga Wind Farm VI,Government (MNRE),Karnataka,Gulbarga,Rural,U_000587,Naksh Bhat,9956962542,n.bhat1993@yahoo.com,9.56,352,Moderate,North,11.94,2022,19.16,21.29,19,19,20,23,81,Professional,75000,12335000,profit
P_000169,2024-05-28,Kerala Pulse Utility,Government (MNRE),Kerala,Thrissur,Rural,U_000617,Ekta Gupta,9255636350,ektag2000@yahoo.com,9.04,254,Moderate,West,15.03,2024,8.83,9.81,10,10,10,10,40,Professional,75000,6200000,profit
P_000170,2022-09-16,Shiv Tirunelveli Prana Node,Government (MNRE),Tamil Nadu,Tirunelveli,Urban,U_000798,Urvashi Narayanan,9343959055,urvashi.narayanan64@outlook.com,8.31,230,Moderate,West,11.94,2022,25.47,28.3,28,28,32,28,116,Self,0,9200000,profit
P_000171,2023-11-16,Kerala Sameer Installation,Government (MNRE),Kerala,Kottayam,Urban,U_000765,Wahab Kulkarni,7455099851,wkulkarni26@outlook.com,10.73,352,Moderate,North,14.61,2023,22.46,24.95,20,20,21,20,81,Professional,75000,12535000,profit
P_000172,2023-05-21,Kota Wind Farm IV,Private,Rajasthan,Kota,Semi-Urban,U_000464,Aadi Shinde,7163960635,aadi_shinde@yahoo.com,7.48,168,Light Breeze,South,12.82,2023,7.78,8.65,14,14,14,18,60,Self,0,4600000,profit
P_000173,2024-04-10,Punjab Climate Energy,Commercial,Punjab,Ludhiana,Rural,U_001474,Arjun Garg,7732785481,arjun.garg25@yahoo.com,7.7,66,Light Breeze,East,10.38,2024,3.84,4.27,8,8,12,8,36,Professional,75000,5500000,profit
P_000174,2025-04-03,Maharashtra Pavan Center,Government (MNRE),Maharashtra,Buldhana,Semi-Urban,U_000359,Vivaan Grover,9690490993,vivaan_grover@yahoo.com,4.78,306,Light Breeze,West,12.2,2025,1.56,1.73,10,10,13,10,43,Professional,75000,6605000,profit
P_000175,2022-06-18,Tamil Cyclone Terminal,Co-operative,Tamil Nadu,Namakkal,Semi-Urban,U_000290,Niharika Malik,7289848734,niharikam1988@yahoo.com,9.36,209,Moderate,South,14.78,2022,20.28,22.53,18,18,20,21,77,Self,0,5970000,profit
P_000176,2022-03-24,Ratlam Wind Farm IV,Industrial,Madhya Pradesh,Ratlam,Semi-Urban,U_001414,Eesha Sawant,9920422960,eeshas1989@hotmail.com,0.0,0,NA,NA,0.0,2022,0.0,0.0,0,22,23,23,68,Self,0,3830000,no_change
P_000177,2025-02-28,Durga Fazilka Breath Unit,Commercial,Punjab,Fazilka,Rural,U_000205,Lila Pillai,7034630697,l.pillai1996@gmail.com,6.52,248,Light Breeze,West,13.95,2025,10.77,11.97,18,18,22,0,58,Self,0,5460000,profit
P_000178,2024-04-08,Krishna Visakhapatnam Tempest Node,Co-operative,Andhra Pradesh,Visakhapatnam,Urban,U_001300,Xavier Solanki,8002571281,xavier9789@hotmail.com,6.99,229,Light Breeze,West,13.95,2024,16.37,18.19,29,29,32,32,122,Self,0,9550000,profit
P_000179,2024-11-27,Rajasthan Velocity Tower,Commercial,Rajasthan,Alwar,Urban,U_001467,Ekantika More,8047787178,more.ekantika245@gmail.com,8.13,119,Moderate,East,14.81,2024,9.18,10.2,12,12,13,13,50,Professional,75000,7680000,profit
P_000180,2025-10-10,Amba Adilabad Pavan Heights,Co-operative,Telangana,Adilabad,Urban,U_000576,Udarsh Bansal,7150499084,udarsh_bansal@outlook.com,7.52,358,Light Breeze,North,15.3,2025,13.04,14.49,16,16,0,16,48,Professional,75000,7760000,profit
P_000181,2022-01-16,Fazilka Wind Farm V,Government (MNRE),Punjab,Fazilka,Semi-Urban,U_000847,Urmi Bisht,9491817371,urmi4714@outlook.com,11.6,294,Moderate,West,13.73,2022,23.54,26.15,16,0,18,21,55,Professional,75000,8235000,profit
P_000182,2023-11-01,Telangana Motion Sector,Co-operative,Telangana,Karimnagar,Urban,U_000607,Vasana Dubey,9015021014,vdubey9@gmail.com,11.21,104,Moderate,East,15.73,2023,47.16,52.4,28,28,31,28,115,Self,0,9140000,profit
P_000183,2021-08-15,Guntur Wind Farm III,Commercial,Andhra Pradesh,Guntur,Semi-Urban,U_001123,Vedika Chopra,7543263835,chopra.vedika734@yahoo.com,8.8,238,Moderate,West,14.56,2021,33.69,37.43,29,29,34,30,122,Professional,75000,18760000,profit
P_000184,2022-09-20,Eeshwar Hoshiarpur Gale Power,Industrial,Punjab,Hoshiarpur,Semi-Urban,U_000489,Timothy Das,9005651054,timothyd1994@outlook.com,0.0,0,NA,NA,0.0,2022,0.0,0.0,0,22,27,23,72,Professional,75000,9470000,no_change
P_000185,2025-07-19,Maharashtra Cyclone Works,Government (MNRE),Maharashtra,Kolhapur,Semi-Urban,U_000822,Kabir Aggarwal,8791482146,kabir.aggarwal68@yahoo.com,6.68,213,Light Breeze,South,14.06,2025,12.66,14.07,25,0,26,26,77,Self,0,6090000,profit
P_000186,2021-07-28,Dattatreya Moga Updraft Valley,Government (MNRE),Punjab,Moga,Rural,U_001466,Frado Majumdar,7120123513,frado_majumdar@gmail.com,8.49,213,Moderate,South,17.63,2021,30.36,33.73,29,0,31,30,90,Professional,75000,13860000,profit
P_000187,2023-08-14,Hanuman Thiruvananthapuram Crosswind Heights,Government (MNRE),Kerala,Thiruvananthapuram,Urban,U_001085,Maya Joshi,9077559401,maya5441@yahoo.com,12.88,218,Moderate,South,19.38,2023,55.68,61.87,20,20,24,23,87,Self,0,6730000,profit
P_000188,2022-02-16,Pune Wind Farm X,Government (MNRE),Maharashtra,Pune,Rural,U_000346,Harini Banerjee,8662255876,harini.banerjee61@outlook.com,6.7,17,Light Breeze,North,16.18,2022,6.15,6.83,11,11,15,15,52,Self,0,3880000,profit
P_000189,2024-07-06,Tulja Ramagundam Stream Farm,Industrial,Telangana,Ramagundam,Semi-Urban,U_000323,Anvi Gokhale,9766099165,anvi9160@gmail.com,10.55,253,Moderate,West,19.47,2024,17.14,19.04,14,14,14,17,59,Professional,75000,8995000,profit
P_000190,2023-02-05,Tridev Chennai Wind Zone,Industrial,Tamil Nadu,Chennai,Rural,U_000999,Bakhshi Negi,7037511762,negi.bakhshi819@outlook.com,7.58,10,Light Breeze,North,11.9,2023,29.57,16.7,28,28,31,30,117,Self,0,9200000,loss
P_000191,2024-01-25,Maharashtra Draft Infrastructure,Industrial,Maharashtra,Nagpur,Rural,U_000956,Fiyaz Qureshi,7023780438,fiyaz.qureshi45@yahoo.com,7.2,50,Light Breeze,East,8.69,2024,15.23,5.07,13,13,15,14,55,Professional,75000,8435000,loss
